drugbank_id	status	valid
DB06823	{'approved', 'investigational'}	True
DB06824	{'approved', 'investigational'}	True
DB06825	{'approved', 'vet_approved'}	True
DB06826	{'approved', 'investigational'}	True
DB06827	{'approved'}	True
DB06828	{'experimental'}	True
DB06829	{'experimental'}	True
DB06830	{'experimental'}	True
DB06831	{'experimental'}	True
DB06832	{'investigational'}	True
DB06833	{'experimental'}	True
DB06834	{'experimental'}	True
DB06835	{'experimental'}	True
DB06836	{'experimental'}	True
DB06837	{'experimental'}	True
DB06838	{'experimental'}	True
DB06839	{'experimental'}	True
DB06840	{'experimental'}	True
DB06841	{'experimental'}	True
DB06842	{'experimental'}	True
DB06843	{'experimental'}	True
DB06844	{'experimental'}	True
DB06845	{'experimental'}	True
DB06847	{'experimental'}	True
DB06848	{'experimental'}	True
DB06849	{'experimental'}	True
DB06850	{'experimental'}	True
DB06851	{'experimental'}	True
DB06852	{'experimental'}	True
DB06853	{'experimental'}	True
DB06855	{'experimental'}	True
DB06856	{'experimental'}	True
DB06857	{'experimental'}	True
DB06858	{'experimental'}	True
DB06859	{'experimental'}	True
DB06860	{'experimental'}	True
DB06861	{'experimental'}	True
DB06862	{'experimental'}	True
DB06864	{'experimental'}	True
DB06865	{'experimental'}	True
DB06866	{'experimental'}	True
DB06867	{'experimental'}	True
DB06868	{'experimental'}	True
DB06869	{'experimental'}	True
DB06870	{'experimental'}	True
DB06871	{'experimental'}	True
DB06872	{'experimental'}	True
DB06873	{'experimental'}	True
DB06874	{'experimental'}	True
DB06875	{'experimental'}	True
DB06876	{'experimental'}	True
DB06877	{'experimental'}	True
DB06878	{'experimental'}	True
DB06879	{'experimental'}	True
DB06880	{'experimental'}	True
DB06881	{'experimental'}	True
DB06882	{'experimental'}	True
DB06883	{'experimental'}	True
DB06884	{'experimental'}	True
DB06885	{'experimental'}	True
DB06886	{'experimental'}	True
DB06887	{'experimental'}	True
DB06888	{'experimental'}	True
DB06889	{'experimental'}	True
DB06890	{'experimental'}	True
DB06891	{'experimental'}	True
DB06892	{'experimental'}	True
DB06893	{'experimental'}	True
DB06894	{'experimental'}	True
DB06896	{'experimental'}	True
DB06897	{'experimental'}	True
DB06898	{'experimental'}	True
DB06899	{'experimental'}	True
DB06900	{'experimental'}	True
DB06901	{'experimental'}	True
DB06902	{'experimental'}	True
DB06903	{'experimental'}	True
DB06904	{'experimental'}	True
DB06905	{'experimental'}	True
DB06906	{'experimental'}	True
DB06907	{'experimental'}	True
DB06908	{'experimental'}	True
DB06909	{'experimental'}	True
DB06910	{'experimental'}	True
DB06911	{'experimental'}	True
DB06912	{'experimental'}	True
DB06913	{'experimental'}	True
DB06914	{'experimental'}	True
DB06915	{'experimental'}	True
DB06916	{'experimental'}	True
DB06917	{'experimental'}	True
DB06918	{'experimental'}	True
DB06919	{'experimental'}	True
DB06920	{'experimental'}	True
DB06921	{'experimental'}	True
DB06922	{'experimental'}	True
DB06923	{'experimental'}	True
DB06924	{'experimental'}	True
DB06925	{'experimental'}	True
DB06926	{'experimental'}	True
DB06927	{'experimental'}	True
DB06928	{'experimental'}	True
DB06929	{'experimental'}	True
DB06930	{'experimental'}	True
DB06931	{'experimental'}	True
DB06932	{'experimental'}	True
DB06933	{'experimental'}	True
DB06934	{'experimental'}	True
DB06935	{'experimental'}	True
DB06936	{'experimental'}	True
DB06937	{'experimental'}	True
DB06938	{'experimental'}	True
DB06939	{'experimental'}	True
DB06940	{'experimental'}	True
DB06941	{'experimental'}	True
DB06942	{'experimental'}	True
DB06943	{'experimental'}	True
DB06944	{'experimental'}	True
DB06945	{'experimental'}	True
DB06946	{'experimental'}	True
DB06947	{'experimental'}	True
DB06948	{'experimental'}	True
DB06949	{'experimental'}	True
DB06950	{'experimental'}	True
DB06951	{'experimental'}	True
DB06952	{'experimental'}	True
DB06953	{'experimental'}	True
DB06954	{'experimental'}	True
DB06955	{'experimental'}	True
DB06956	{'experimental'}	True
DB06957	{'experimental'}	True
DB06958	{'experimental'}	True
DB06959	{'experimental'}	True
DB06960	{'experimental'}	True
DB06961	{'experimental'}	True
DB06962	{'experimental'}	True
DB06963	{'experimental'}	True
DB06964	{'experimental'}	True
DB06965	{'experimental'}	True
DB06966	{'experimental'}	True
DB06967	{'experimental'}	True
DB06968	{'experimental'}	True
DB06969	{'experimental'}	True
DB06970	{'experimental'}	True
DB06971	{'experimental'}	True
DB06972	{'experimental'}	True
DB06973	{'experimental'}	True
DB06974	{'experimental'}	True
DB06976	{'experimental'}	True
DB06977	{'experimental'}	True
DB06978	{'experimental'}	True
DB06979	{'experimental'}	True
DB06980	{'experimental'}	True
DB06981	{'experimental'}	True
DB06982	{'experimental'}	True
DB06983	{'experimental'}	True
DB06984	{'experimental'}	True
DB06985	{'experimental'}	True
DB06986	{'experimental'}	True
DB06987	{'experimental'}	True
DB06988	{'experimental'}	True
DB06989	{'experimental'}	True
DB06990	{'experimental'}	True
DB06991	{'experimental'}	True
DB06992	{'experimental'}	True
DB06993	{'experimental'}	True
DB06994	{'experimental'}	True
DB06995	{'experimental'}	True
DB06996	{'experimental'}	True
DB06997	{'experimental'}	True
DB06998	{'experimental'}	True
DB06999	{'experimental'}	True
DB07000	{'experimental'}	True
DB07001	{'experimental'}	True
DB07002	{'experimental'}	True
DB07003	{'experimental'}	True
DB07004	{'experimental'}	True
DB07005	{'experimental'}	True
DB07006	{'experimental'}	True
DB07007	{'experimental'}	True
DB07008	{'experimental'}	True
DB07009	{'experimental'}	True
DB07010	{'experimental'}	True
DB07011	{'experimental'}	True
DB07012	{'experimental'}	True
DB07013	{'experimental'}	True
DB07014	{'experimental'}	True
DB07015	{'experimental'}	True
DB07016	{'experimental'}	True
DB07017	{'experimental'}	True
DB07018	{'experimental'}	True
DB07019	{'experimental'}	True
DB07020	{'experimental'}	True
DB07021	{'experimental'}	True
DB07022	{'experimental'}	True
DB07023	{'experimental'}	True
DB07024	{'experimental'}	True
DB07025	{'experimental'}	True
DB07026	{'experimental'}	True
DB07027	{'experimental'}	True
DB07028	{'experimental'}	True
DB07029	{'experimental'}	True
DB07030	{'experimental'}	True
DB07031	{'experimental'}	True
DB07032	{'experimental'}	True
DB07033	{'experimental'}	True
DB07034	{'experimental'}	True
DB07035	{'experimental'}	True
DB07036	{'experimental'}	True
DB07037	{'experimental'}	True
DB07038	{'experimental'}	True
DB07039	{'experimental'}	True
DB07040	{'experimental'}	True
DB07041	{'experimental'}	True
DB07042	{'experimental'}	True
DB07043	{'experimental'}	True
DB07044	{'experimental'}	True
DB07045	{'experimental'}	True
DB07046	{'experimental'}	True
DB07047	{'experimental'}	True
DB07048	{'experimental'}	True
DB07049	{'experimental'}	True
DB07050	{'experimental'}	True
DB07051	{'experimental'}	True
DB07052	{'experimental'}	True
DB07053	{'experimental'}	True
DB07054	{'experimental'}	True
DB07055	{'experimental'}	True
DB07056	{'experimental'}	True
DB07057	{'experimental'}	True
DB07058	{'experimental'}	True
DB07059	{'experimental'}	True
DB07060	{'experimental'}	True
DB07061	{'experimental'}	True
DB07062	{'experimental'}	True
DB07063	{'investigational'}	True
DB07064	{'experimental'}	True
DB07065	{'experimental'}	True
DB07066	{'experimental'}	True
DB07067	{'experimental'}	True
DB07068	{'experimental'}	True
DB07069	{'experimental'}	True
DB07070	{'experimental'}	True
DB07071	{'experimental'}	True
DB07072	{'experimental'}	True
DB07073	{'experimental'}	True
DB07074	{'experimental'}	True
DB07075	{'experimental'}	True
DB07076	{'experimental'}	True
DB07077	{'experimental'}	True
DB07078	{'experimental'}	True
DB07079	{'experimental'}	True
DB07080	{'experimental'}	True
DB07081	{'experimental'}	True
DB07082	{'experimental'}	True
DB07083	{'experimental'}	True
DB07084	{'experimental'}	True
DB07085	{'experimental'}	True
DB07086	{'experimental'}	True
DB07087	{'experimental'}	True
DB07088	{'experimental'}	True
DB07089	{'experimental'}	True
DB07090	{'experimental'}	True
DB07091	{'experimental'}	True
DB07092	{'experimental'}	True
DB07093	{'experimental'}	True
DB07094	{'experimental'}	True
DB07095	{'experimental'}	True
DB07096	{'experimental'}	True
DB07097	{'experimental'}	True
DB07098	{'experimental'}	True
DB07099	{'experimental'}	True
DB07100	{'experimental'}	True
DB07101	{'investigational'}	True
DB07102	{'experimental'}	True
DB07103	{'experimental'}	True
DB07104	{'experimental'}	True
DB07105	{'experimental'}	True
DB07106	{'experimental'}	True
DB07107	{'experimental'}	True
DB07108	{'experimental'}	True
DB07109	{'experimental'}	True
DB07110	{'experimental'}	True
DB07111	{'experimental'}	True
DB07112	{'experimental'}	True
DB07113	{'experimental'}	True
DB07114	{'experimental'}	True
DB07115	{'experimental'}	True
DB07116	{'experimental'}	True
DB07117	{'experimental'}	True
DB07118	{'experimental', 'investigational'}	True
DB07119	{'experimental'}	True
DB07120	{'experimental'}	True
DB07121	{'experimental'}	True
DB07122	{'experimental'}	True
DB07123	{'experimental'}	True
DB07124	{'experimental'}	True
DB07125	{'experimental'}	True
DB07126	{'experimental'}	True
DB07127	{'experimental'}	True
DB07128	{'experimental'}	True
DB07129	{'experimental'}	True
DB07130	{'experimental'}	True
DB07131	{'experimental'}	True
DB07132	{'experimental'}	True
DB07133	{'experimental'}	True
DB07134	{'experimental'}	True
DB07135	{'experimental'}	True
DB07136	{'experimental'}	True
DB07137	{'experimental'}	True
DB07138	{'investigational'}	True
DB07139	{'experimental'}	True
DB07140	{'experimental'}	True
DB07141	{'experimental'}	True
DB07142	{'experimental'}	True
DB07143	{'experimental'}	True
DB07144	{'experimental'}	True
DB07145	{'experimental'}	True
DB07146	{'experimental'}	True
DB07147	{'experimental'}	True
DB07148	{'experimental'}	True
DB07149	{'experimental'}	True
DB07150	{'experimental'}	True
DB07151	{'experimental'}	True
DB07152	{'experimental'}	True
DB07153	{'experimental'}	True
DB07154	{'experimental'}	True
DB07155	{'experimental'}	True
DB07156	{'experimental'}	True
DB07157	{'experimental'}	True
DB07158	{'experimental'}	True
DB07159	{'experimental', 'investigational'}	True
DB07160	{'experimental'}	True
DB07161	{'experimental'}	True
DB07162	{'experimental'}	True
DB07163	{'experimental'}	True
DB07164	{'experimental'}	True
DB07165	{'experimental'}	True
DB07167	{'experimental'}	True
DB07168	{'experimental'}	True
DB07169	{'experimental'}	True
DB07170	{'experimental'}	True
DB07171	{'experimental'}	True
DB07172	{'experimental'}	True
DB07173	{'experimental'}	True
DB07174	{'experimental'}	True
DB07175	{'experimental'}	True
DB07176	{'experimental'}	True
DB07177	{'experimental'}	True
DB07178	{'experimental'}	True
DB07179	{'experimental'}	True
DB07180	{'experimental'}	True
DB07181	{'experimental'}	True
DB07182	{'experimental'}	True
DB07183	{'experimental'}	True
DB07184	{'experimental'}	True
DB07185	{'experimental'}	True
DB07186	{'experimental'}	True
DB07187	{'experimental'}	True
DB07188	{'experimental'}	True
DB07189	{'experimental'}	True
DB07190	{'experimental'}	True
DB07192	{'experimental'}	True
DB07193	{'experimental'}	True
DB07194	{'experimental'}	True
DB07195	{'experimental'}	True
DB07196	{'experimental'}	True
DB07197	{'experimental'}	True
DB07198	{'experimental'}	True
DB07199	{'experimental'}	True
DB07200	{'experimental'}	True
DB07201	{'experimental'}	True
DB07202	{'experimental'}	True
DB07203	{'experimental'}	True
DB07204	{'experimental'}	True
DB07205	{'experimental'}	True
DB07206	{'experimental'}	True
DB07207	{'experimental'}	True
DB07208	{'experimental'}	True
DB07209	{'experimental'}	True
DB07210	{'experimental'}	True
DB07211	{'experimental'}	True
DB07212	{'experimental'}	True
DB07213	{'experimental'}	True
DB07215	{'investigational'}	True
DB07216	{'experimental'}	True
DB07217	{'experimental'}	True
DB07218	{'experimental'}	True
DB07219	{'experimental'}	True
DB07220	{'experimental'}	True
DB07221	{'experimental'}	True
DB07222	{'experimental'}	True
DB07223	{'experimental'}	True
DB07224	{'experimental'}	True
DB07225	{'experimental'}	True
DB07226	{'experimental'}	True
DB07227	{'experimental'}	True
DB07228	{'experimental'}	True
DB07229	{'experimental'}	True
DB07230	{'experimental'}	True
DB07231	{'experimental'}	True
DB07232	{'investigational'}	True
DB07233	{'experimental'}	True
DB07234	{'experimental'}	True
DB07235	{'experimental'}	True
DB07236	{'experimental'}	True
DB07237	{'experimental'}	True
DB07238	{'investigational'}	True
DB07239	{'experimental'}	True
DB07240	{'experimental'}	True
DB07241	{'experimental'}	True
DB07242	{'experimental'}	True
DB07243	{'experimental'}	True
DB07244	{'experimental'}	True
DB07245	{'experimental'}	True
DB07246	{'experimental'}	True
DB07247	{'experimental'}	True
DB07248	{'experimental'}	True
DB07249	{'experimental'}	True
DB07250	{'experimental'}	True
DB07251	{'experimental'}	True
DB07252	{'experimental'}	True
DB07253	{'experimental'}	True
DB07254	{'experimental'}	True
DB07255	{'experimental'}	True
DB07256	{'experimental'}	True
DB07257	{'experimental'}	True
DB07258	{'experimental'}	True
DB07259	{'experimental'}	True
DB07260	{'experimental'}	True
DB07261	{'experimental'}	True
DB07262	{'experimental'}	True
DB07263	{'experimental'}	True
DB07264	{'experimental'}	True
DB07265	{'experimental'}	True
DB07266	{'experimental'}	True
DB07267	{'experimental'}	True
DB07268	{'experimental'}	True
DB07269	{'experimental'}	True
DB07270	{'experimental'}	True
DB07271	{'experimental'}	True
DB07272	{'experimental'}	True
DB07273	{'experimental'}	True
DB07274	{'experimental'}	True
DB07275	{'experimental'}	True
DB07276	{'experimental'}	True
DB07277	{'experimental'}	True
DB07278	{'experimental'}	True
DB07279	{'experimental'}	True
DB07280	{'experimental'}	True
DB07281	{'experimental'}	True
DB07282	{'experimental'}	True
DB07283	{'experimental'}	True
DB07284	{'experimental'}	True
DB07285	{'experimental'}	True
DB07286	{'experimental'}	True
DB07287	{'experimental'}	True
DB07288	{'experimental'}	True
DB07289	{'experimental'}	True
DB07290	{'experimental'}	True
DB07291	{'experimental'}	True
DB07292	{'experimental'}	True
DB07293	{'experimental'}	True
DB07294	{'experimental'}	True
DB07295	{'experimental'}	True
DB07296	{'experimental'}	True
DB07297	{'experimental'}	True
DB07298	{'experimental'}	True
DB07299	{'experimental'}	True
DB07300	{'experimental'}	True
DB07301	{'experimental'}	True
DB07302	{'experimental'}	True
DB07303	{'experimental'}	True
DB07304	{'experimental'}	True
DB07305	{'experimental'}	True
DB07306	{'experimental'}	True
DB07307	{'experimental'}	True
DB07308	{'experimental'}	True
DB07309	{'experimental'}	True
DB07310	{'experimental'}	True
DB07311	{'experimental'}	True
DB07312	{'experimental'}	True
DB07313	{'experimental'}	True
DB07314	{'experimental'}	True
DB07315	{'experimental'}	True
DB07316	{'experimental'}	True
DB07317	{'experimental'}	True
DB07318	{'experimental'}	True
DB07319	{'experimental'}	True
DB07320	{'experimental'}	True
DB07321	{'experimental'}	True
DB07322	{'experimental'}	True
DB07323	{'experimental'}	True
