TTDDRUID	Drug_id
D01MSZ	PUBCHEM:102523468
D01MUN	PUBCHEM:5328453
D01MUV	PUBCHEM:10314141
D01MVX	PUBCHEM:656986
D01MWX	PUBCHEM:44243459
D01MXN	PUBCHEM:11501108
D01MYO	PUBCHEM:5326713
D01NBF	PUBCHEM:44566339
D01NBK	PUBCHEM:1053
D01NCW	PUBCHEM:11534772
D01NDE	PUBCHEM:11493344
D01NEZ	PUBCHEM:16079152
D01NFH	PUBCHEM:47379736
D01NHH	PUBCHEM:16109434
D01NID	PUBCHEM:44388055
D01NOZ	PUBCHEM:16665072
D01NPA	PUBCHEM:5311311
D01NTI	PUBCHEM:15366659
D01NTM	PUBCHEM:11264955
D01NTN	PUBCHEM:11350323
D01NTW	PUBCHEM:5328768
D01NTY	PUBCHEM:135431972
D01NUT	PUBCHEM:5467256
D01NVD	PUBCHEM:46830196
D01NVL	PUBCHEM:16759933
D01NWQ	PUBCHEM:823850
D01NWS	PUBCHEM:24801394
D01NZS	PUBCHEM:13580026
D01OAG	PUBCHEM:6436079
D01OBJ	PUBCHEM:11414735
D01OCR	PUBCHEM:19366856
D01OCZ	PUBCHEM:11493555
D01ODR	PUBCHEM:2044
D01OFD	PUBCHEM:10102380
D01OFH	PUBCHEM:155160
D01OGZ	PUBCHEM:71240
D01OHV	PUBCHEM:135403646
D01OIJ	PUBCHEM:91827354
D01OIK	PUBCHEM:155774
D01OIV	PUBCHEM:173382
D01OJG	PUBCHEM:6539451
D01OKF	PUBCHEM:46207013
D01OMG	PUBCHEM:11998180
D01OND	PUBCHEM:46080
D01OQW	PUBCHEM:9959532
D01ORL	PUBCHEM:16110268
D01OTW	PUBCHEM:46703932
D01OUJ	PUBCHEM:44422921
D01OXV	PUBCHEM:76328936
D01OYC	PUBCHEM:10262766
D01OYG	PUBCHEM:102069237
D01OZF	PUBCHEM:25014697
D01OZL	PUBCHEM:10466405
D01OZS	PUBCHEM:10352121
D01PAC	PUBCHEM:53326807
D01PBO	PUBCHEM:44423052
D01PEC	PUBCHEM:24995603
D01PEF	PUBCHEM:24801181
D01PES	PUBCHEM:20037787
D01PFN	PUBCHEM:22254575
D01PGO	PUBCHEM:44431042
D01PGU	PUBCHEM:5311211
D01PGY	PUBCHEM:10045125
D01PIU	PUBCHEM:44297094
D01PKC	PUBCHEM:73755255
D01PLP	PUBCHEM:736299
D01PNM	PUBCHEM:11982640
D01POG	PUBCHEM:657048
D01PPZ	PUBCHEM:14590509
D01PSS	PUBCHEM:65070
D01PSU	PUBCHEM:46222473
D01PTE	PUBCHEM:10444977
D01PWM	PUBCHEM:5281668
D01PWO	PUBCHEM:44408226
D01PYU	PUBCHEM:9821248
D01PZP	PUBCHEM:7888
D01PZU	PUBCHEM:44440707
D01QBK	PUBCHEM:44572356
D01QCJ	PUBCHEM:46887215
D01QDG	PUBCHEM:10776422
D01QJT	PUBCHEM:78426198
D01QKK	PUBCHEM:216345
D01QKX	PUBCHEM:44567153
D01QOB	PUBCHEM:44404479
D01QOU	PUBCHEM:23663937
D01QQD	PUBCHEM:91827355
D01QRR	PUBCHEM:25130201
D01QSU	PUBCHEM:197283
D01QWL	PUBCHEM:44454145
D01QWO	PUBCHEM:44562814
D01QXL	PUBCHEM:9993627
D01QYQ	PUBCHEM:6603931
D01RAD	PUBCHEM:2303
D01RDB	PUBCHEM:44430730
D01REI	PUBCHEM:46901610
D01RFF	PUBCHEM:153974
D01RFG	PUBCHEM:10086063
D01RGG	PUBCHEM:21866574
D01RGM	PUBCHEM:3311
D01RHR	PUBCHEM:71519693
D01RIP	PUBCHEM:44588309
D01RJV	PUBCHEM:10329450
D01RJY	PUBCHEM:44349481
D01RKI	PUBCHEM:23643732
D01RLF	PUBCHEM:105078
D01RNA	PUBCHEM:439577
D01RPD	PUBCHEM:44579939
D01RPM	PUBCHEM:11645581
D01RQK	PUBCHEM:5283035
D01RSH	PUBCHEM:4323128
D01RTR	PUBCHEM:44455920
D01RTU	PUBCHEM:448763
D01RUH	PUBCHEM:122691
D01RUN	PUBCHEM:448055
D01RUO	PUBCHEM:10878016
D01RVF	PUBCHEM:44129620
D01RWS	PUBCHEM:16066912
D01RWY	PUBCHEM:44542656
D01RXM	PUBCHEM:13872
D01RZP	PUBCHEM:25192621
D01SAX	PUBCHEM:10364418
D01SBC	PUBCHEM:9963010
D01SBZ	PUBCHEM:134616
D01SDX	PUBCHEM:44439910
D01SGC	PUBCHEM:9851106
D01SGP	PUBCHEM:44407573
D01SHB	PUBCHEM:3845
D01SHR	PUBCHEM:44593693
D01SJL	PUBCHEM:135509961
D01SLA	PUBCHEM:5284557
D01SLG	PUBCHEM:446512
D01SLS	PUBCHEM:4217
D01SLZ	PUBCHEM:11704530
D01SNR	PUBCHEM:208910
D01SNS	PUBCHEM:4172142
D01SPH	PUBCHEM:73755030
D01SQY	PUBCHEM:128480
D01SRL	PUBCHEM:6424833
D01SRS	PUBCHEM:15407445
D01SSI	PUBCHEM:24937012
D01STE	PUBCHEM:10717228
D01STY	PUBCHEM:9861037
D01SUE	PUBCHEM:6539759
D01SUL	PUBCHEM:9869934
D01SUO	PUBCHEM:92135637
D01SVO	PUBCHEM:197020
D01SWO	PUBCHEM:9901869
D01SXB	PUBCHEM:16203472
D01SYO	PUBCHEM:11095641
D01SZX	PUBCHEM:46867545
D01TBL	PUBCHEM:6419833
D01TDC	PUBCHEM:1534
D01TDG	PUBCHEM:347590
D01TDV	PUBCHEM:71452170
D01TFO	PUBCHEM:44355206
D01TFQ	PUBCHEM:44588301
D01TGI	PUBCHEM:25023954
D01THF	PUBCHEM:44564580
D01THG	PUBCHEM:125468
D01TKS	PUBCHEM:10371120
D01TLN	PUBCHEM:46232037
D01TMC	PUBCHEM:9923127
D01TNT	PUBCHEM:42608053
D01TOR	PUBCHEM:667555
D01TOU	PUBCHEM:15139
D01TPW	PUBCHEM:23699047
D01TQD	PUBCHEM:53384864
D01TRI	PUBCHEM:44232525
D01TRN	PUBCHEM:10227892
D01TSM	PUBCHEM:46887380
D01TSX	PUBCHEM:9840090
D01TUB	PUBCHEM:135519319
D01TWD	PUBCHEM:126363
D01TYJ	PUBCHEM:44405257
D01TYO	PUBCHEM:54726677
D01TZT	PUBCHEM:13983070
D01UAO	PUBCHEM:91066436
D01UAS	PUBCHEM:689824
D01UDC	PUBCHEM:9815331
D01UDU	PUBCHEM:11287480
D01UFF	PUBCHEM:119086
D01UFM	PUBCHEM:724217
D01UHU	PUBCHEM:71311860
D01UIY	PUBCHEM:46885284
D01UJL	PUBCHEM:440121
D01UKL	PUBCHEM:10367177
D01UKV	PUBCHEM:23653492
D01ULE	PUBCHEM:46855909
D01ULX	PUBCHEM:53239927
D01UNC	PUBCHEM:412201
D01UNE	PUBCHEM:44580457
D01UNT	PUBCHEM:59911
D01UOO	PUBCHEM:46886465
D01UPT	PUBCHEM:9816234
D01URR	PUBCHEM:73755152
D01URS	PUBCHEM:10263487
D01USH	PUBCHEM:15571093
D01UUH	PUBCHEM:11564671
D01UUW	PUBCHEM:6441132
D01UUZ	PUBCHEM:45254608
D01UVA	PUBCHEM:181254
D01UVD	PUBCHEM:44569684
D01UVU	PUBCHEM:52947893
D01UWZ	PUBCHEM:73755238
D01UXP	PUBCHEM:9579598
D01UYI	PUBCHEM:5281607
D01UYS	PUBCHEM:11778521
D01UZH	PUBCHEM:483499
D01UZT	PUBCHEM:44408653
D01VAU	PUBCHEM:123493
D01VCE	PUBCHEM:72941801
D01VCS	PUBCHEM:44428837
D01VDB	PUBCHEM:6440329
D01VEP	PUBCHEM:78729
D01VEU	PUBCHEM:44300688
D01VEV	PUBCHEM:9852188
D01VFR	PUBCHEM:4708
D01VIA	PUBCHEM:994313
D01VIX	PUBCHEM:73777063
D01VJT	PUBCHEM:3890693
D01VKE	PUBCHEM:76
D01VKI	PUBCHEM:17268
D01VLQ	PUBCHEM:6437873
D01VLV	PUBCHEM:7342912
D01VMU	PUBCHEM:44445082
D01VNL	PUBCHEM:17755150
D01VNN	PUBCHEM:360384
D01VOU	PUBCHEM:16721049
D01VPZ	PUBCHEM:15352647
D01VRB	PUBCHEM:44564456
D01VSI	PUBCHEM:25240297
D01VSM	PUBCHEM:467331
D01VUY	PUBCHEM:91933168
D01VVM	PUBCHEM:3035228
D01VXC	PUBCHEM:11278089
D01VXP	PUBCHEM:16115754
D01VZL	PUBCHEM:11462546
D01WAI	PUBCHEM:135451156
D01WCA	PUBCHEM:656936
D01WDB	PUBCHEM:123853
D01WDI	PUBCHEM:6603129
D01WDS	PUBCHEM:44450288
D01WHI	PUBCHEM:135413562
D01WIH	PUBCHEM:51998
D01WKR	PUBCHEM:5311079
D01WLL	PUBCHEM:11460185
D01WMU	PUBCHEM:9820782
D01WNA	PUBCHEM:5248753
D01WNO	PUBCHEM:21868720
D01WPJ	PUBCHEM:68238
D01WQF	PUBCHEM:46906163
D01WQL	PUBCHEM:56646218
D01WRT	PUBCHEM:327137
D01WTQ	PUBCHEM:5495929
D01WVE	PUBCHEM:9872203
D01WVV	PUBCHEM:10578170
D01WWC	PUBCHEM:16573
D01WWK	PUBCHEM:9871730
D01WWO	PUBCHEM:56593349
D01WXA	PUBCHEM:5494
D01WXB	PUBCHEM:7291
D01WXR	PUBCHEM:12253310
D01WXV	PUBCHEM:44442181
D01WXZ	PUBCHEM:5283062
D01WYI	PUBCHEM:9995195
D01XBZ	PUBCHEM:647
D01XCA	PUBCHEM:44407801
D01XDV	PUBCHEM:22132763
D01XEY	PUBCHEM:444200
D01XFH	PUBCHEM:11851424
D01XFR	PUBCHEM:44274626
D01XFT	PUBCHEM:10593196
D01XGG	PUBCHEM:46230982
D01XGP	PUBCHEM:123358
D01XHU	PUBCHEM:16134408
D01XHX	PUBCHEM:52943716
D01XKY	PUBCHEM:3473392
D01XLZ	PUBCHEM:22660592
D01XMK	PUBCHEM:44432658
D01XMM	PUBCHEM:4117383
D01XMY	PUBCHEM:56947047
D01XOR	PUBCHEM:44396191
D01XRG	PUBCHEM:24809844
D01XSX	PUBCHEM:45256207
D01XUU	PUBCHEM:9958398
D01XWL	PUBCHEM:126810
D01XWZ	PUBCHEM:11220728
D01XXN	PUBCHEM:11196500
D01XXZ	PUBCHEM:10999458
D01XYD	PUBCHEM:16760524
D01XZI	PUBCHEM:10015055
D01YBD	PUBCHEM:10332554
D01YBR	PUBCHEM:44591988
D01YDO	PUBCHEM:43216
D01YDR	PUBCHEM:86277836
D01YED	PUBCHEM:45141808
D01YEN	PUBCHEM:1233
D01YHK	PUBCHEM:10932611
D01YIR	PUBCHEM:1511
D01YJJ	PUBCHEM:24901620
D01YNC	PUBCHEM:23648531
D01YNL	PUBCHEM:10904165
D01YNT	PUBCHEM:10012278
D01YNZ	PUBCHEM:45483529
D01YPD	PUBCHEM:2767330
D01YPT	PUBCHEM:44560061
D01YQX	PUBCHEM:14309408
D01YRL	PUBCHEM:467334
D01YRT	PUBCHEM:449424
D01YSN	PUBCHEM:57345400
D01YTS	PUBCHEM:50909779
D01YWD	PUBCHEM:20872768
D01YWE	PUBCHEM:25207521
D01ZAL	PUBCHEM:44370459
D01ZCG	PUBCHEM:25093386
D01ZCI	PUBCHEM:643961
D01ZHK	PUBCHEM:10666657
D01ZHW	PUBCHEM:5283389
D01ZIP	PUBCHEM:11172909
D01ZJF	PUBCHEM:44418280
D01ZKN	PUBCHEM:438572
D01ZMJ	PUBCHEM:45141752
D01ZMO	PUBCHEM:44401549
D01ZMP	PUBCHEM:16203941
D01ZRJ	PUBCHEM:91933234
D01ZRX	PUBCHEM:11368987
D01ZUN	PUBCHEM:44560664
D01ZZJ	PUBCHEM:49867142
D02AAH	PUBCHEM:9878572
D02ACL	PUBCHEM:108107
D02ADV	PUBCHEM:594397
D02AFI	PUBCHEM:21678292
D02AFZ	PUBCHEM:44725473
D02AIH	PUBCHEM:11401957
D02AKP	PUBCHEM:695069
D02ALI	PUBCHEM:44439867
D02ALK	PUBCHEM:11514074
D02ALQ	PUBCHEM:86279004
D02ANE	PUBCHEM:16068204
D02ANG	PUBCHEM:5216267
D02ANL	PUBCHEM:44408322
D02ANZ	PUBCHEM:73852566
D02AOT	PUBCHEM:44394105
D02APY	PUBCHEM:448285
D02AQG	PUBCHEM:44590783
D02AQM	PUBCHEM:6918822
D02ARA	PUBCHEM:44279279
D02ATA	PUBCHEM:44235634
D02AVL	PUBCHEM:18376720
D02AVN	PUBCHEM:1074765
D02AVZ	PUBCHEM:17753777
D02AWT	PUBCHEM:91933244
D02AYD	PUBCHEM:11337722
D02AYI	PUBCHEM:11031651
D02AYX	PUBCHEM:1403654
D02BBA	PUBCHEM:60160561
D02BBJ	PUBCHEM:11550464
D02BBN	PUBCHEM:129512
D02BBT	PUBCHEM:46233338
D02BCM	PUBCHEM:683379
D02BDL	PUBCHEM:8433
D02BEJ	PUBCHEM:44542795
D02BER	PUBCHEM:115077
D02BFK	PUBCHEM:11701423
D02BGA	PUBCHEM:9877796
D02BGR	PUBCHEM:9949648
D02BIK	PUBCHEM:56603751
D02BJB	PUBCHEM:9915610
D02BLC	PUBCHEM:20384324
D02BMV	PUBCHEM:46907399
D02BNC	PUBCHEM:44434717
D02BOG	PUBCHEM:45379600
D02BOW	PUBCHEM:5926
D02BPI	PUBCHEM:5382
D02BPT	PUBCHEM:942
D02BTV	PUBCHEM:9816867
D02BUW	PUBCHEM:2061
D02BVS	PUBCHEM:49862500
D02BWQ	PUBCHEM:6539818
D02BXA	PUBCHEM:238317
D02BXC	PUBCHEM:124348
D02BXG	PUBCHEM:398415
D02BXJ	PUBCHEM:46864270
D02BXS	PUBCHEM:46901445
D02BYS	PUBCHEM:11245983
D02BZV	PUBCHEM:91663303
D02CAT	PUBCHEM:14301629
D02CBD	PUBCHEM:16215971
D02CBR	PUBCHEM:439434
D02CCA	PUBCHEM:25195091
D02CCB	PUBCHEM:23627032
D02CCD	PUBCHEM:44418795
D02CFE	PUBCHEM:9907086
D02CFH	PUBCHEM:676454
D02CGG	PUBCHEM:44435789
D02CHG	PUBCHEM:248021
D02CIT	PUBCHEM:72199293
D02CKF	PUBCHEM:44234911
D02CKL	PUBCHEM:44588300
D02CKM	PUBCHEM:46911385
D02COM	PUBCHEM:3585
D02COQ	PUBCHEM:44575491
D02CQN	PUBCHEM:52945923
D02CQW	PUBCHEM:11847438
D02CSC	PUBCHEM:12567021
D02CSO	PUBCHEM:91933232
D02CSU	PUBCHEM:6539786
D02CUF	PUBCHEM:10424517
D02CWE	PUBCHEM:5162682
D02CWP	PUBCHEM:439763
D02CWR	PUBCHEM:4632
D02CWZ	PUBCHEM:1549158
D02CXU	PUBCHEM:44565151
D02CYQ	PUBCHEM:20778210
D02CYZ	PUBCHEM:23043575
D02CZC	PUBCHEM:9879550
D02CZO	PUBCHEM:11587331
D02DAJ	PUBCHEM:87345
D02DBP	PUBCHEM:5054
D02DCD	PUBCHEM:45483280
D02DCM	PUBCHEM:44230874
D02DDI	PUBCHEM:11964508
D02DDM	PUBCHEM:21106400
D02DEF	PUBCHEM:49765871
D02DFT	PUBCHEM:44408965
D02DGP	PUBCHEM:44316161
D02DKM	PUBCHEM:20872820
D02DKX	PUBCHEM:5311116
D02DLC	PUBCHEM:6539361
D02DLW	PUBCHEM:5997
D02DML	PUBCHEM:5281707
D02DOP	PUBCHEM:10236192
D02DOQ	PUBCHEM:46173032
D02DOX	PUBCHEM:386223
D02DPK	PUBCHEM:15659415
D02DPM	PUBCHEM:10350027
D02DQQ	PUBCHEM:123831
D02DQT	PUBCHEM:44274134
D02DRL	PUBCHEM:199161
D02DTR	PUBCHEM:44341278
D02DUJ	PUBCHEM:65719
D02DUO	PUBCHEM:9980573
D02DVT	PUBCHEM:11131781
D02DWE	PUBCHEM:78057
D02DXP	PUBCHEM:6657
D02DYB	PUBCHEM:44559634
D02DYG	PUBCHEM:788021
D02DYZ	PUBCHEM:44407377
D02DZN	PUBCHEM:656819
D02EAO	PUBCHEM:11243768
D02EAP	PUBCHEM:11993867
D02EBQ	PUBCHEM:108
D02ECA	PUBCHEM:448942
D02EFK	PUBCHEM:16114768
D02EFQ	PUBCHEM:10549609
D02EFX	PUBCHEM:9804433
D02EHL	PUBCHEM:398376
D02EHQ	PUBCHEM:102178
D02EHY	PUBCHEM:5289549
D02EHZ	PUBCHEM:4729240
D02EIB	PUBCHEM:25129433
D02EIK	PUBCHEM:65258
D02EJM	PUBCHEM:136048731
D02EKR	PUBCHEM:3031077
D02ELA	PUBCHEM:107984
D02ELG	PUBCHEM:7573800
D02EMH	PUBCHEM:6437063
D02ENH	PUBCHEM:9797657
D02ENI	PUBCHEM:10293363
D02EOF	PUBCHEM:10725313
D02EPD	PUBCHEM:2733616
D02EPZ	PUBCHEM:24782016
D02EQL	PUBCHEM:44331800
D02ESW	PUBCHEM:107992
D02ETA	PUBCHEM:11698390
D02EWM	PUBCHEM:1376646
D02EWR	PUBCHEM:5311372
D02EXX	PUBCHEM:3013846
D02EZF	PUBCHEM:9938311
D02FCR	PUBCHEM:22476743
D02FCS	PUBCHEM:46877891
D02FCY	PUBCHEM:188803
D02FEF	PUBCHEM:404378
D02FGF	PUBCHEM:91934754
D02FGK	PUBCHEM:53358901
D02FGY	PUBCHEM:44434501
D02FHX	PUBCHEM:44337211
D02FJX	PUBCHEM:46232854
D02FLH	PUBCHEM:16109427
D02FMN	PUBCHEM:9827219
D02FMR	PUBCHEM:720635
D02FPU	PUBCHEM:52945617
D02FQG	PUBCHEM:54579974
D02FRA	PUBCHEM:44299142
D02FTR	PUBCHEM:11722867
D02FUG	PUBCHEM:18703
D02FVV	PUBCHEM:370346
D02FXS	PUBCHEM:721200
D02FXZ	PUBCHEM:44321093
D02FYN	PUBCHEM:52946892
D02FZD	PUBCHEM:158758
D02FZM	PUBCHEM:73755094
D02FZQ	PUBCHEM:3552928
D02FZW	PUBCHEM:44415081
D02GDG	PUBCHEM:5466653
D02GEQ	PUBCHEM:73755142
D02GEW	PUBCHEM:44387499
D02GFK	PUBCHEM:25034431
D02GJG	PUBCHEM:11043027
D02GJI	PUBCHEM:4055929
D02GLM	PUBCHEM:9994500
D02GLY	PUBCHEM:16067787
D02GMU	PUBCHEM:16736272
D02GNN	PUBCHEM:119812
D02GNX	PUBCHEM:1484270
D02GOE	PUBCHEM:44563954
D02GOH	PUBCHEM:6604822
D02GPJ	PUBCHEM:9948440
D02GRY	PUBCHEM:11148966
D02GSL	PUBCHEM:44379433
D02GSX	PUBCHEM:46907250
D02GTZ	PUBCHEM:44410505
D02GZX	PUBCHEM:9817355
D02HAL	PUBCHEM:6031
D02HCQ	PUBCHEM:1794427
D02HDI	PUBCHEM:5311007
D02HEK	PUBCHEM:12789146
D02HGS	PUBCHEM:135502634
D02HHW	PUBCHEM:73977920
D02HMN	PUBCHEM:46855212
D02HMZ	PUBCHEM:11427214
D02HNE	PUBCHEM:44456451
D02HNM	PUBCHEM:1641
D02HNQ	PUBCHEM:46182736
D02HOG	PUBCHEM:5287488
D02HOL	PUBCHEM:11849871
D02HOP	PUBCHEM:12044728
D02HQK	PUBCHEM:13670400
D02HQS	PUBCHEM:19377173
D02HRB	PUBCHEM:11722634
D02HSP	PUBCHEM:44575401
D02HSZ	PUBCHEM:447835
D02HTG	PUBCHEM:11830301
D02HVH	PUBCHEM:11427204
D02HVL	PUBCHEM:2084
D02HVT	PUBCHEM:5742851
D02HWL	PUBCHEM:16081932
D02HXC	PUBCHEM:232556
D02HYG	PUBCHEM:118
D02HYT	PUBCHEM:11438116
D02HYW	PUBCHEM:44592062
D02HZG	PUBCHEM:888311
D02HZJ	PUBCHEM:11245073
D02IBM	PUBCHEM:6437074
D02ICX	PUBCHEM:14373
D02IDM	PUBCHEM:18070083
D02IDN	PUBCHEM:11471732
D02IEO	PUBCHEM:13878027
D02IIN	PUBCHEM:15118529
D02IJB	PUBCHEM:9812715
D02IJM	PUBCHEM:46216805
D02IJW	PUBCHEM:44456500
D02IMK	PUBCHEM:91934904
D02IMZ	PUBCHEM:44427184
D02INF	PUBCHEM:5311216
D02INJ	PUBCHEM:46222042
D02IOC	PUBCHEM:5311055
D02IPX	PUBCHEM:5280883
D02IQG	PUBCHEM:44436392
D02IQH	PUBCHEM:13948289
D02IQP	PUBCHEM:22486203
D02IRC	PUBCHEM:44408228
D02ITS	PUBCHEM:14851316
D02IUX	PUBCHEM:73755070
D02IVJ	PUBCHEM:2803022
D02IVR	PUBCHEM:5311227
D02IVU	PUBCHEM:21774960
D02IWH	PUBCHEM:91932092
D02IXC	PUBCHEM:44403231
D02IYE	PUBCHEM:44388151
D02IYN	PUBCHEM:5287555
D02JCM	PUBCHEM:9841284
D02JEZ	PUBCHEM:5281426
D02JFD	PUBCHEM:6918649
D02JGZ	PUBCHEM:444410
D02JIL	PUBCHEM:3572750
D02JJU	PUBCHEM:135492380
D02JJX	PUBCHEM:11531745
D02JMR	PUBCHEM:16202727
D02JOZ	PUBCHEM:132590
D02JPD	PUBCHEM:18354719
D02JQP	PUBCHEM:24760995
D02JRB	PUBCHEM:44407480
D02JRK	PUBCHEM:20872827
D02JUJ	PUBCHEM:25034344
D02JUP	PUBCHEM:188350
D02JVA	PUBCHEM:44408515
D02JVG	PUBCHEM:44399737
D02JVI	PUBCHEM:44387731
D02JWD	PUBCHEM:5282947
D02JWY	PUBCHEM:9561005
D02JXK	PUBCHEM:24827761
D02JXQ	PUBCHEM:11954197
D02KDH	PUBCHEM:11160546
D02KGZ	PUBCHEM:10657190
D02KHF	PUBCHEM:44403640
D02KIM	PUBCHEM:54587590
D02KIS	PUBCHEM:7462302
D02KJI	PUBCHEM:2733957
D02KKL	PUBCHEM:1282
D02KKU	PUBCHEM:12313704
D02KLE	PUBCHEM:146432
D02KLU	PUBCHEM:77982
D02KNP	PUBCHEM:59001466
D02KPV	PUBCHEM:37783
D02KSN	PUBCHEM:91827353
D02KVB	PUBCHEM:5328804
D02KVR	PUBCHEM:10099206
D02KXU	PUBCHEM:15098246
D02KXX	PUBCHEM:586971
D02KYP	PUBCHEM:137953
D02KZD	PUBCHEM:71598521
D02LCC	PUBCHEM:135442595
D02LCH	PUBCHEM:16659106
D02LCT	PUBCHEM:10341948
D02LDY	PUBCHEM:11737887
D02LFU	PUBCHEM:9902533
D02LHQ	PUBCHEM:96384
D02LIR	PUBCHEM:45375987
D02LLU	PUBCHEM:10659062
D02LML	PUBCHEM:20684859
D02LQG	PUBCHEM:170832
D02LTS	PUBCHEM:59393720
D02LTV	PUBCHEM:10019821
D02LUF	PUBCHEM:44584373
D02LWB	PUBCHEM:6540046
D02LWF	PUBCHEM:44274422
D02LWX	PUBCHEM:44419700
D02LXI	PUBCHEM:10367662
D02LXJ	PUBCHEM:9813912
D02LZL	PUBCHEM:10220233
D02MAK	PUBCHEM:5705744
D02MBV	PUBCHEM:10506880
D02MBW	PUBCHEM:5288557
D02MDC	PUBCHEM:9981404
D02MEX	PUBCHEM:56947026
D02MFK	PUBCHEM:71587700; 84093
D02MFQ	PUBCHEM:10606829
D02MFX	PUBCHEM:44428818
D02MIH	PUBCHEM:3001078
D02MIN	PUBCHEM:14802521
D02MJE	PUBCHEM:10426487
D02MJN	PUBCHEM:483461
D02MKP	PUBCHEM:44342691
D02MKW	PUBCHEM:46937170
D02MLI	PUBCHEM:11443899
D02MME	PUBCHEM:444567
D02MMS	PUBCHEM:44613577
D02MMY	PUBCHEM:56603740
D02MNM	PUBCHEM:71817810
D02MOV	PUBCHEM:21002513
D02MPG	PUBCHEM:10062895
D02MPP	PUBCHEM:98487
D02MPZ	PUBCHEM:11535237
D02MQL	PUBCHEM:47626
D02MQM	PUBCHEM:9927379
D02MQT	PUBCHEM:44407477
D02MUO	PUBCHEM:5288329
D02MVR	PUBCHEM:2761023
D02MXT	PUBCHEM:24952929
D02MYV	PUBCHEM:3667
D02MZN	PUBCHEM:44407521
D02MZZ	PUBCHEM:483446
D02NAF	PUBCHEM:44437870
D02NAG	PUBCHEM:6539765
D02NAW	PUBCHEM:24995605
D02NBB	PUBCHEM:44449695
D02NCO	PUBCHEM:9874838
D02NCW	PUBCHEM:15601738
D02NCY	PUBCHEM:308646
D02NED	PUBCHEM:154479
D02NGU	PUBCHEM:3540
D02NHS	PUBCHEM:154118
D02NHZ	PUBCHEM:44432673
D02NJV	PUBCHEM:44388048
D02NKD	PUBCHEM:10711281
D02NKV	PUBCHEM:5172
D02NMK	PUBCHEM:44274034
D02NMN	PUBCHEM:23634102
D02NMY	PUBCHEM:130261
D02NNS	PUBCHEM:9845181
D02NNT	PUBCHEM:53232451
D02NNU	PUBCHEM:16659803
D02NQB	PUBCHEM:10430040
D02NQK	PUBCHEM:46703924
D02NRI	PUBCHEM:15546808
D02NRP	PUBCHEM:91827350
D02NRY	PUBCHEM:674650
D02NSY	PUBCHEM:10296561
D02NUR	PUBCHEM:44543266
D02NVY	PUBCHEM:44437869
D02NWF	PUBCHEM:2573787
D02NWL	PUBCHEM:73755000
D02NWS	PUBCHEM:279980
D02NZE	PUBCHEM:46871638
D02NZG	PUBCHEM:46831676
D02NZI	PUBCHEM:9890863
D02OAB	PUBCHEM:761929
D02OAI	PUBCHEM:23001780
D02OAJ	PUBCHEM:5311494
D02OBA	PUBCHEM:13454380
D02OCD	PUBCHEM:46184240
D02ODJ	PUBCHEM:5311004
D02OEI	PUBCHEM:10679213
D02OET	PUBCHEM:56947022
D02OHW	PUBCHEM:44434741
D02OJQ	PUBCHEM:44388115
D02OKF	PUBCHEM:10308197
D02OMP	PUBCHEM:125348
D02ONP	PUBCHEM:54736443
D02ONZ	PUBCHEM:11688794
D02OPG	PUBCHEM:70686617
D02OPH	PUBCHEM:448008
D02OVN	PUBCHEM:9600404
D02OYL	PUBCHEM:46831055
D02OZB	PUBCHEM:70530
D02PAU	PUBCHEM:16731825
D02PBS	PUBCHEM:11508573
D02PBY	PUBCHEM:129846038
D02PDP	PUBCHEM:46887217
D02PFJ	PUBCHEM:15669672
D02PIG	PUBCHEM:11250396
D02PKO	PUBCHEM:44294636
D02PKR	PUBCHEM:10246440
D02PLD	PUBCHEM:14479837
D02PLG	PUBCHEM:44564508
D02POA	PUBCHEM:11551123
D02POV	PUBCHEM:3001101
D02PPQ	PUBCHEM:481117
D02PSL	PUBCHEM:45103913
D02PSR	PUBCHEM:11679937
D02PUV	PUBCHEM:10515117
D02PVB	PUBCHEM:8515
D02PVD	PUBCHEM:5473007
D02PWZ	PUBCHEM:11558153
D02PXN	PUBCHEM:9889212
D02PZJ	PUBCHEM:11324184
D02PZZ	PUBCHEM:11776270
D02QAZ	PUBCHEM:11612883
D02QBH	PUBCHEM:22132655
D02QBV	PUBCHEM:23625203
D02QCC	PUBCHEM:46887823
D02QDW	PUBCHEM:11687141
D02QEP	PUBCHEM:53384841
D02QGI	PUBCHEM:273
D02QJW	PUBCHEM:2798
D02QLY	PUBCHEM:24950386
D02QME	PUBCHEM:14537253
D02QML	PUBCHEM:44432663
D02QMU	PUBCHEM:46906661
D02QOD	PUBCHEM:16133800
D02QOT	PUBCHEM:46936513
D02QPP	PUBCHEM:688467
D02QQD	PUBCHEM:86277832
D02QSH	PUBCHEM:339914
D02QTB	PUBCHEM:16049783
D02QTE	PUBCHEM:16759169
D02QUS	PUBCHEM:146417
D02QWB	PUBCHEM:23043560
D02QWO	PUBCHEM:99620
D02QXF	PUBCHEM:11776033
D02QXT	PUBCHEM:44352179
D02QZF	PUBCHEM:44549372
D02RAN	PUBCHEM:3692
D02RAY	PUBCHEM:16754
D02RBK	PUBCHEM:9904551
D02RBQ	PUBCHEM:218187
D02RBU	PUBCHEM:44387015
D02RDY	PUBCHEM:11375559
D02RGB	PUBCHEM:69636646
D02RIE	PUBCHEM:44440628
D02RIG	PUBCHEM:5328755
